ORD_ID,ORD_DATE,ORD_PRIORITY,ORD_DISCOUNT,QUANTITY_ORDERED_NEW
85969,27/07/2011,Not Specified,0.08,14
90546,31/01/2012,Critical,0.06,6
90546,31/01/2012,Critical,0,8
86127,04/01/2012,Not Specified,0.1,11
89232,01/06/2013,Critical,0.09,6
86648,07/07/2012,High,0.09,1
86648,07/07/2012,High,0.08,11
90267,05/01/2013,High,0.08,14
90267,05/01/2013,High,0.08,5
87324,03/04/2013,Critical,0.08,2
86392,29/04/2013,High,0.09,2
86242,28/03/2013,Low,0.03,3
90954,07/03/2012,Critical,0.09,11
90954,07/03/2012,Critical,0.05,2
90102,28/08/2013,High,0.04,8
90102,28/08/2013,High,0.02,12
90823,21/01/2013,Low,0.05,10
90472,25/04/2012,Medium,0.09,3
85843,19/10/2013,Low,0.05,2
85835,19/10/2010,Low,0.1,8
88382,01/01/2012,Medium,0.05,5
88260,08/10/2011,Not Specified,0.02,3
90894,14/06/2012,Low,0.01,4
90894,14/06/2012,Low,0.03,6
90894,14/06/2012,Low,0.09,6
87415,07/03/2013,Low,0.09,3
87415,07/03/2013,Low,0.07,3
87492,08/01/2012,Low,0.09,8
85832,08/05/2013,Medium,0.07,5
85832,08/05/2013,Medium,0.05,1
87818,10/10/2012,Medium,0.1,2
87818,10/10/2012,Medium,0.01,11
89534,28/08/2013,High,0.01,23
85875,29/07/2013,High,0.06,1
91165,09/07/2013,Low,0.02,12
91579,23/09/2012,Not Specified,0,3
91579,23/09/2012,Not Specified,0,20
91579,23/09/2012,Not Specified,0.08,18
87308,08/11/2011,Not Specified,0.03,12
88945,04/07/2011,High,0.09,14
87437,10/10/2011,Not Specified,0.1,6
90506,28/09/2012,High,0.04,10
89373,25/11/2011,Medium,0,24
91570,24/12/2012,Medium,0.02,4
91546,18/01/2013,Critical,0.08,9
91271,11/04/2011,High,0.04,2
91271,11/04/2011,High,0.1,6
87487,13/08/2010,High,0.03,7
88341,16/02/2012,Low,0.09,5
90434,09/03/2013,Not Specified,0.03,5
86939,22/10/2011,High,0.09,4
86939,22/10/2011,High,0,3
86939,22/10/2011,High,0,11
86939,22/10/2011,High,0.07,22
86939,22/10/2011,High,0.03,16
90002,22/08/2010,Medium,0,18
85886,20/05/2012,High,0,6
85821,08/04/2012,High,0.04,12
85821,08/04/2012,High,0.05,5
85821,08/04/2012,High,0.02,2
85821,08/04/2012,High,0.03,6
91400,08/11/2012,Low,0.04,14
91400,08/11/2012,Low,0.1,33
91400,08/11/2012,Low,0.09,20
91400,08/11/2012,Low,0.02,34
87253,12/05/2013,Low,0,1
88564,26/08/2013,Low,0.03,22
87625,27/07/2012,Critical,0.08,7
86974,31/03/2011,Critical,0.08,11
89100,15/03/2013,Not Specified,0.03,2
89985,25/04/2013,Not Specified,0.04,1
89985,25/04/2013,Not Specified,0.05,10
89985,25/04/2013,Not Specified,0.1,2
86985,12/05/2013,Not Specified,0.09,3
86985,12/05/2013,Not Specified,0.03,15
85999,17/03/2013,Critical,0.09,8
91456,26/02/2013,Low,0.05,9
91587,26/10/2011,Low,0.05,17
89278,27/07/2010,Low,0.1,12
88010,03/11/2012,Critical,0.07,11
87591,22/03/2011,Critical,0.1,9
87598,22/03/2013,Critical,0.02,1
87732,17/05/2013,Not Specified,0.09,2
89165,31/08/2013,Not Specified,0.06,13
90299,11/05/2012,High,0.07,20
90299,11/05/2012,High,0.05,19
86391,05/03/2013,Medium,0.01,9
86383,05/03/2010,Medium,0.02,1
86383,05/03/2010,Medium,0.01,2
86391,05/03/2013,Medium,0.02,2
88017,23/09/2010,Critical,0.1,13
89903,10/03/2013,Not Specified,0.07,12
86132,05/11/2013,High,0.07,20
90834,23/08/2012,Critical,0,14
90964,24/09/2010,Medium,0.06,5
90971,24/09/2013,Medium,0.1,5
88295,04/12/2013,High,0.06,18
87219,26/02/2013,Not Specified,0.1,7
87916,19/10/2010,Low,0.07,1
89845,14/07/2013,Low,0.08,1
87742,29/10/2011,Critical,0.06,3
87032,18/08/2010,Medium,0,15
87839,02/04/2013,Critical,0.08,10
91516,28/10/2012,High,0.04,1
91558,24/05/2013,Critical,0.04,2
86573,04/07/2010,Medium,0.05,7
86586,04/07/2013,Medium,0.06,11
86194,19/09/2011,High,0.01,15
86194,19/09/2011,High,0.05,7
87454,24/02/2011,High,0.03,9
87367,10/04/2011,Low,0.07,12
90160,14/06/2010,Not Specified,0.08,9
86955,13/07/2013,Medium,0.1,18
86955,13/07/2013,Medium,0.06,13
86955,13/07/2013,Medium,0.04,17
90776,26/09/2011,Critical,0.01,12
91496,27/12/2010,Not Specified,0.1,6
91501,27/12/2013,Not Specified,0,8
89849,07/08/2010,Critical,0.08,20
87745,29/11/2012,Critical,0.08,21
89447,15/09/2013,Critical,0.02,24
88676,24/08/2013,Medium,0.01,4
90251,08/10/2012,Critical,0.04,17
90251,08/10/2012,Critical,0.01,1
90251,08/10/2012,Critical,0.04,11
88665,24/10/2013,High,0.01,4
88665,24/10/2013,High,0.02,11
88240,11/06/2010,Not Specified,0.04,5
88240,11/06/2010,Not Specified,0.08,9
88249,11/06/2013,Not Specified,0.01,18
88249,11/06/2013,Not Specified,0.01,16
89953,05/05/2013,High,0.01,10
89953,05/05/2013,High,0.06,9
89953,05/05/2013,High,0.06,12
89953,05/05/2013,High,0.07,9
89955,10/11/2013,High,0.03,12
89943,10/11/2010,High,0.06,21
89943,10/11/2010,High,0.06,3
90237,20/02/2010,Medium,0.07,10
90237,20/02/2010,Medium,0.04,12
86142,30/10/2013,High,0.1,18
86142,30/10/2013,High,0,3
89694,28/06/2013,Medium,0.05,13
88574,15/03/2013,Not Specified,0.05,5
90406,07/05/2011,Medium,0.07,6
90577,15/03/2010,Not Specified,0.03,2
90268,09/04/2013,Medium,0.03,2
91034,10/07/2013,Medium,0.03,3
89702,03/08/2013,Medium,0.06,10
89700,03/08/2011,Medium,0.06,22
89700,03/08/2011,Medium,0.07,1
89022,18/07/2013,Not Specified,0.08,12
89378,17/03/2012,High,0.1,3
88194,17/05/2013,Medium,0.08,11
88194,17/05/2013,Medium,0.09,5
86125,31/03/2011,Not Specified,0.04,2
91012,10/06/2012,Medium,0.08,17
91012,10/06/2012,Medium,0.01,18
91012,10/06/2012,Medium,0.02,16
86372,16/06/2013,Medium,0,4
86829,14/06/2011,Not Specified,0.06,5
91498,22/10/2012,High,0.07,13
91140,29/12/2013,High,0.05,20
90427,01/06/2013,Critical,0.07,11
91016,13/10/2013,Not Specified,0.07,12
86480,26/08/2012,Not Specified,0.03,17
88160,30/01/2013,High,0.1,11
88160,30/01/2013,High,0.05,6
90140,01/10/2013,Critical,0.01,5
88871,19/04/2010,Low,0,7
88871,19/04/2010,Low,0.08,10
89948,09/04/2012,Low,0.08,10
88476,03/06/2011,High,0.02,17
89218,22/01/2010,High,0.02,9
89218,22/01/2010,High,0.07,7
89218,22/01/2010,High,0.02,11
89228,22/01/2013,High,0.03,7
88196,07/07/2010,Critical,0.03,14
88202,07/07/2013,Critical,0.04,13
88202,07/07/2013,Critical,0.02,10
89529,04/09/2012,Not Specified,0.1,10
91142,18/03/2013,Critical,0.05,5
91362,27/03/2010,Not Specified,0.07,9
86057,04/03/2012,Critical,0.04,12
87524,08/08/2012,High,0.01,21
87174,10/12/2013,Medium,0,12
86564,01/11/2013,Not Specified,0.04,40
88526,01/07/2013,Low,0.08,12
90605,31/01/2013,Low,0.05,10
90605,31/01/2013,Low,0.09,12
89050,22/07/2013,Not Specified,0.07,16
86523,11/08/2012,Medium,0.05,11
86523,11/08/2012,Medium,0.06,14
88210,14/02/2013,High,0.06,5
88210,14/02/2013,High,0.03,9
86933,13/02/2010,Critical,0.02,11
91184,10/03/2012,Low,0.02,1
87114,21/07/2012,High,0.08,3
88809,10/09/2012,Critical,0.08,1
87851,06/09/2013,Low,0.06,12
87360,07/01/2013,Low,0.01,7
87360,07/01/2013,Low,0.03,11
86160,03/11/2012,Critical,0.05,19
86374,22/05/2011,Medium,0.04,16
86379,22/05/2013,Medium,0.05,1
87246,02/01/2011,Low,0.1,9
90570,18/10/2011,Low,0.06,1
91526,22/06/2012,Critical,0.01,5
91098,02/09/2013,Critical,0.03,18
91098,02/09/2013,Critical,0.07,20
87500,27/06/2012,Not Specified,0.06,14
90092,25/01/2013,Critical,0.1,3
90092,25/01/2013,Critical,0.1,7
90683,22/10/2013,Critical,0.08,23
90982,18/05/2013,High,0.03,4
91293,15/04/2013,Critical,0.02,8
91293,15/04/2013,Critical,0.02,2
86305,15/08/2013,Medium,0.04,11
89487,02/01/2013,Medium,0.04,10
87850,21/10/2012,High,0.04,7
91089,16/09/2010,Low,0.07,3
90912,24/03/2012,Medium,0.09,1
88903,23/11/2013,Not Specified,0.05,18
91159,06/02/2011,Not Specified,0,5
91164,30/07/2012,High,0.1,14
85992,17/02/2011,High,0.03,3
88810,08/01/2013,High,0.01,4
88810,08/01/2013,High,0.04,4
88810,08/01/2013,High,0.08,11
90599,15/04/2013,Medium,0.05,13
87418,02/05/2013,Low,0.02,16
87418,02/05/2013,Low,0.06,13
90951,08/06/2010,Low,0.05,13
90959,08/06/2013,Low,0.02,1
89461,01/11/2012,Not Specified,0.04,26
89461,01/11/2012,Not Specified,0.08,14
89461,01/11/2012,Not Specified,0.05,37
91492,02/03/2010,Not Specified,0,12
87582,08/04/2013,Not Specified,0,12
90817,15/02/2013,Not Specified,0,7
90817,15/02/2013,Not Specified,0.05,2
86362,04/12/2012,High,0.07,17
89155,16/06/2011,Medium,0.07,9
90814,19/09/2010,High,0.04,8
90814,19/09/2010,High,0,17
88351,19/12/2011,High,0.09,7
89776,01/09/2010,High,0.06,5
89776,01/09/2010,High,0.08,23
88069,18/10/2013,Low,0.06,19
88063,18/10/2011,Low,0.06,14
88069,18/10/2013,Low,0.08,9
85981,14/12/2010,High,0.03,7
85981,14/12/2010,High,0.01,16
90552,19/01/2011,Not Specified,0.07,1
86835,29/11/2013,Critical,0.01,32
86835,29/11/2013,Critical,0.09,14
86835,29/11/2013,Critical,0.05,34
89243,04/01/2012,Medium,0.03,4
89243,04/01/2012,Medium,0.01,5
89243,04/01/2012,Medium,0.06,2
89674,18/12/2012,Medium,0.03,11
89901,19/03/2013,Not Specified,0.01,4
89762,16/07/2010,Critical,0.09,7
89762,16/07/2010,Critical,0.08,14
91559,04/10/2011,Critical,0.01,11
91065,06/12/2011,High,0.04,12
88320,02/08/2010,Medium,0.09,14
90803,12/06/2012,Low,0.05,12
90803,12/06/2012,Low,0.03,14
90800,28/04/2010,Medium,0.02,8
90800,28/04/2010,Medium,0.09,10
91246,05/06/2011,High,0.07,8
91052,10/08/2013,Low,0.06,6
89723,19/11/2013,High,0.09,20
87581,15/08/2012,High,0.06,19
91255,05/03/2013,Medium,0.05,4
91252,05/03/2011,Medium,0.09,7
91029,19/09/2013,Critical,0.08,23
86100,18/10/2013,Not Specified,0,10
88064,13/12/2011,Medium,0.02,13
89855,18/04/2013,Medium,0.06,9
88038,07/12/2013,Critical,0,22
91105,11/01/2013,Not Specified,0.08,8
91070,24/02/2012,High,0.07,2
88231,20/12/2013,High,0.01,14
88231,20/12/2013,High,0.07,21
88231,20/12/2013,High,0,23
89148,10/10/2010,Low,0.07,5
89148,10/10/2010,Low,0.09,12
89148,10/10/2010,Low,0.03,21
91112,24/12/2011,Not Specified,0.07,7
91112,24/12/2011,Not Specified,0.02,4
89308,06/02/2012,Critical,0.02,5
89308,06/02/2012,Critical,0.03,1
91490,04/08/2013,Critical,0.02,20
91119,21/07/2012,Low,0.07,6
88828,03/07/2011,High,0.08,3
86416,28/08/2012,Critical,0.06,16
86416,28/08/2012,Critical,0.06,3
90485,09/04/2013,High,0.06,3
89360,22/02/2010,Not Specified,0.05,7
89360,22/02/2010,Not Specified,0.02,11
91388,10/08/2010,Low,0.08,14
91388,10/08/2010,Low,0.09,3
91382,05/12/2013,High,0.08,13
91378,05/12/2011,High,0.07,10
86604,10/07/2012,Low,0.1,8
86604,10/07/2012,Low,0.09,4
91058,11/02/2013,High,0.03,8
89927,04/01/2013,Critical,0.09,13
89927,04/01/2013,Critical,0.01,5
90870,12/07/2012,Low,0.02,2
90870,12/07/2012,Low,0.02,5
87684,01/11/2011,High,0.03,32
90492,12/04/2010,High,0.05,2
90492,12/04/2010,High,0.1,6
90492,12/04/2010,High,0.03,9
90498,12/04/2013,High,0.08,1
89876,08/12/2012,High,0.05,14
89876,08/12/2012,High,0.09,19
87898,22/11/2013,High,0.09,18
86490,13/04/2010,Critical,0.08,1
86692,20/03/2013,Low,0.01,10
90763,01/02/2012,Critical,0.08,6
89844,04/10/2012,Critical,0.05,1
89844,04/10/2012,Critical,0.08,1
89253,08/05/2011,Low,0.1,12
88850,09/10/2013,Critical,0.1,15
91077,24/09/2010,High,0,10
87701,17/01/2011,Not Specified,0.08,7
87701,17/01/2011,Not Specified,0.04,10
86252,04/07/2011,Critical,0.09,12
88642,21/09/2013,Critical,0.04,12
90536,26/10/2013,High,0.06,15
90536,26/10/2013,High,0.05,23
90634,03/12/2011,Not Specified,0,1
86340,28/08/2011,Medium,0.01,15
86344,28/08/2013,Medium,0.1,2
87706,24/08/2012,Low,0.07,16
87706,24/08/2012,Low,0.08,24
89304,11/04/2011,Low,0.05,5
89462,02/11/2012,Medium,0.03,17
91589,28/07/2011,Low,0.09,4
91589,28/07/2011,Low,0.03,2
87845,06/10/2013,Low,0,17
90184,03/12/2013,Critical,0.02,3
90184,03/12/2013,Critical,0.07,7
90265,23/09/2010,Low,0.06,18
89663,17/03/2013,High,0.08,3
90037,07/03/2013,Medium,0,1
86576,22/01/2011,Medium,0.02,1
86321,11/03/2012,Medium,0.07,4
86720,18/10/2013,Low,0.05,17
91268,19/10/2013,Medium,0.1,15
91179,02/08/2013,Critical,0.01,1
87690,30/03/2013,Low,0.09,5
87630,20/02/2010,High,0.03,9
87630,20/02/2010,High,0.01,12
87630,20/02/2010,High,0.02,8
86030,12/08/2013,Medium,0,25
87616,13/12/2013,High,0.05,7
86763,15/09/2013,Not Specified,0.05,16
89872,22/01/2010,Medium,0.07,12
89872,22/01/2010,Medium,0,10
91403,23/03/2012,Not Specified,0.06,6
91403,23/03/2012,Not Specified,0.08,9
91203,20/04/2012,High,0.07,7
89242,28/12/2011,High,0.03,6
90141,10/10/2013,Critical,0.1,4
89039,10/01/2010,Critical,0.05,8
89039,10/01/2010,Critical,0.05,12
87990,06/06/2013,Critical,0.02,8
87978,06/06/2010,Critical,0.07,15
91132,26/02/2011,Critical,0.05,5
87127,20/01/2011,Medium,0.04,5
87127,20/01/2011,Medium,0.07,6
91300,02/03/2011,Medium,0.04,2
87387,01/11/2012,Critical,0.08,6
87387,01/11/2012,Critical,0.04,36
87387,01/11/2012,Critical,0.05,7
87790,29/06/2010,High,0.09,16
87340,08/06/2013,Not Specified,0.03,5
87340,08/06/2013,Not Specified,0.1,15
91467,16/03/2013,High,0.07,8
91467,16/03/2013,High,0,3
90008,25/04/2013,Critical,0,1
88307,26/05/2013,High,0.06,16
88307,26/05/2013,High,0.1,4
86618,28/09/2013,Medium,0.06,8
89416,27/03/2013,Medium,0.06,3
89416,27/03/2013,Medium,0.05,8
89416,27/03/2013,Medium,0.09,9
87284,16/11/2013,Medium,0.04,3
89843,19/09/2012,Critical,0.03,5
88724,25/06/2013,Not Specified,0.08,2
88724,25/06/2013,Not Specified,0.09,18
86155,07/05/2012,Critical,0.08,17
87147,08/05/2010,Low,0.06,1
89082,02/07/2013,High,0.02,8
88781,17/07/2010,Medium,0.05,10
88534,16/11/2010,Critical,0.04,5
88539,16/11/2013,Critical,0.02,44
88534,16/11/2010,Critical,0.09,8
91308,09/08/2013,Medium,0.05,4
91308,09/08/2013,Medium,0.04,12
90180,08/05/2012,High,0.02,9
90180,08/05/2012,High,0,11
87361,21/01/2013,Medium,0.04,13
88142,15/03/2012,Low,0.03,14
88142,15/03/2012,Low,0.09,13
87789,05/10/2013,Critical,0.09,25
86866,09/09/2013,Critical,0.08,3
89906,21/10/2012,Low,0.1,20
88012,07/03/2013,Medium,0.05,3
88012,07/03/2013,Medium,0.01,10
88012,07/03/2013,Medium,0,1
89649,26/11/2011,Medium,0.05,29
91565,19/09/2013,High,0.04,1
89138,24/09/2013,Low,0.02,17
89578,15/07/2013,High,0.02,18
89578,15/07/2013,High,0.02,8
89813,25/03/2012,Critical,0.03,7
89813,25/03/2012,Critical,0.1,6
89813,25/03/2012,Critical,0.03,1
87947,02/02/2010,High,0.09,12
87881,02/04/2012,Critical,0.02,8
87841,22/10/2013,High,0.07,5
87516,20/10/2012,Critical,0.02,11
89407,30/06/2010,Not Specified,0.07,11
87207,02/12/2013,High,0.09,18
87207,02/12/2013,High,0.01,21
90452,03/05/2013,Critical,0.01,14
91420,27/08/2013,Critical,0.08,16
91581,22/03/2010,Not Specified,0.01,8
88293,10/11/2013,Not Specified,0.06,5
88293,10/11/2013,Not Specified,0.1,1
90638,10/03/2013,Critical,0.08,7
86774,14/02/2012,Not Specified,0,2
86774,14/02/2012,Not Specified,0.03,13
89615,10/09/2012,Critical,0.03,1
90171,28/07/2013,Low,0.08,14
89771,13/01/2012,High,0.04,8
86677,17/08/2013,Medium,0.04,6
88808,21/07/2012,Low,0.1,10
90908,20/07/2010,Not Specified,0.02,9
88714,20/07/2010,Not Specified,0.05,6
88714,20/07/2010,Not Specified,0.04,14
91527,19/11/2012,Low,0,41
90384,16/02/2013,Medium,0,7
90378,16/02/2010,Medium,0.01,10
90384,16/02/2013,Medium,0.06,6
88085,25/11/2010,Critical,0,43
88091,25/11/2013,Critical,0.09,28
90882,02/02/2011,Not Specified,0.01,10
90882,02/02/2011,Not Specified,0.03,5
90218,26/11/2010,Critical,0.02,42
90229,26/11/2013,Critical,0.06,14
90218,26/11/2010,Critical,0.02,36
87298,23/05/2010,High,0.03,16
86047,19/05/2013,Low,0.03,1
86047,19/05/2013,Low,0.07,1
87028,26/01/2013,Medium,0.09,3
87028,26/01/2013,Medium,0.06,7
88797,02/07/2013,Not Specified,0.08,15
88797,02/07/2013,Not Specified,0.05,6
90941,29/04/2013,Not Specified,0.03,7
91152,30/09/2013,Low,0.05,21
86619,04/10/2013,Medium,0.08,19
87313,12/04/2013,Low,0.08,4
86364,04/07/2013,Low,0.04,7
86364,04/07/2013,Low,0.09,5
86357,04/07/2010,Low,0.05,3
86364,04/07/2013,Low,0.07,5
87445,06/04/2011,Critical,0.1,3
87807,01/10/2012,Critical,0.1,8
87807,01/10/2012,Critical,0.06,10
86744,19/12/2012,Not Specified,0.1,16
86744,19/12/2012,Not Specified,0.03,13
90382,25/11/2012,Low,0.07,20
88840,29/10/2010,Medium,0.02,18
87283,14/10/2013,Low,0.09,5
89509,05/10/2011,Low,0.1,3
89509,05/10/2011,Low,0.02,5
90349,19/07/2013,Not Specified,0.01,1
90341,19/07/2011,Not Specified,0.08,13
90222,26/12/2011,High,0.07,11
86712,30/07/2011,Medium,0.08,12
86712,30/07/2011,Medium,0.1,6
90592,29/11/2012,Medium,0.08,11
90592,29/11/2012,Medium,0.05,21
86991,13/11/2011,Medium,0.04,7
86991,13/11/2011,Medium,0.1,41
86783,14/04/2013,High,0.02,10
89862,25/04/2012,Not Specified,0.09,8
90258,11/08/2010,Not Specified,0.03,1
86889,04/08/2011,Critical,0.08,20
86896,04/08/2013,Critical,0.08,1
88713,11/05/2010,High,0.09,4
88713,11/05/2010,High,0.08,16
90972,25/10/2013,Medium,0.01,18
90972,25/10/2013,Medium,0.01,17
90972,25/10/2013,Medium,0.1,24
90972,25/10/2013,Medium,0.04,5
88236,09/09/2012,Medium,0.03,24
91549,15/08/2013,Not Specified,0.03,17
90929,27/02/2013,Critical,0.02,11
89178,30/06/2011,Not Specified,0.06,14
89178,30/06/2011,Not Specified,0.07,15
91591,17/09/2013,Not Specified,0.06,12
91591,17/09/2013,Not Specified,0.04,13
91591,17/09/2013,Not Specified,0.06,25
90965,05/01/2011,Not Specified,0.04,9
90965,05/01/2011,Not Specified,0.06,11
87044,16/04/2011,Critical,0.1,6
86088,30/09/2012,Medium,0.08,13
86088,30/09/2012,Medium,0.07,8
91299,11/01/2011,Medium,0.05,11
91299,11/01/2011,Medium,0.01,3
91299,11/01/2011,Medium,0.08,12
89283,01/03/2013,Not Specified,0,1
89884,31/07/2013,Critical,0.04,16
89884,31/07/2013,Critical,0.08,10
90708,20/05/2012,Medium,0.1,13
90708,20/05/2012,Medium,0.08,4
87203,12/04/2013,Critical,0.09,12
88885,24/07/2012,Low,0.09,5
88885,24/07/2012,Low,0.07,9
88885,24/07/2012,Low,0,7
88885,24/07/2012,Low,0.02,16
89625,25/12/2012,Not Specified,0,21
89625,25/12/2012,Not Specified,0.04,2
87952,14/02/2010,Not Specified,0,9
88466,11/04/2013,Critical,0,1
89432,19/02/2010,High,0.05,9
90700,21/11/2012,Not Specified,0.1,5
90700,21/11/2012,Not Specified,0,13
86349,28/05/2013,Critical,0.03,4
91590,11/02/2013,Low,0.02,1
91590,11/02/2013,Low,0.02,9
87624,27/05/2012,Medium,0.1,7
87624,27/05/2012,Medium,0.08,7
86666,03/08/2013,Medium,0.08,3
86662,03/08/2010,Medium,0.06,11
89817,05/09/2013,Medium,0.03,4
90666,08/04/2012,Not Specified,0.03,10
90666,08/04/2012,Not Specified,0,2
90666,08/04/2012,Not Specified,0.09,9
87687,02/11/2012,Critical,0.02,26
87687,02/11/2012,Critical,0.08,16
90610,14/08/2012,Not Specified,0.1,4
90610,14/08/2012,Not Specified,0.1,22
90610,14/08/2012,Not Specified,0.05,14
87530,08/02/2010,High,0.1,5
91116,12/06/2010,Low,0.04,9
91116,12/06/2010,Low,0.07,18
91116,12/06/2010,Low,0.04,14
87117,18/11/2010,Critical,0.1,20
85998,07/03/2013,Medium,0.08,5
89775,22/07/2010,High,0,11
86623,25/08/2012,High,0,1
86623,25/08/2012,High,0.06,5
86924,28/11/2013,Not Specified,0.02,32
86406,06/01/2013,Low,0.02,13
86406,06/01/2013,Low,0.07,12
90978,19/05/2011,Critical,0.04,15
86238,03/08/2012,Medium,0.02,20
90944,12/05/2013,High,0.1,11
90944,12/05/2013,High,0.02,3
90944,12/05/2013,High,0.1,15
90499,25/10/2013,Critical,0.08,20
88278,11/04/2010,High,0,9
91454,10/11/2010,High,0,6
87220,02/12/2013,Not Specified,0.1,18
87220,02/12/2013,Not Specified,0.04,18
90616,11/05/2013,Not Specified,0.02,11
90616,11/05/2013,Not Specified,0.08,5
90616,11/05/2013,Not Specified,0.08,2
90614,11/05/2011,Not Specified,0.01,8
90991,06/02/2012,Low,0.01,7
87829,16/10/2013,Low,0.05,3
87829,16/10/2013,Low,0.09,15
88868,16/10/2013,Critical,0.01,17
89143,22/06/2012,Medium,0.06,9
88738,27/07/2012,Critical,0.02,12
88738,27/07/2012,Critical,0.03,4
90440,29/11/2011,Medium,0.02,9
86809,29/05/2013,High,0.09,16
86310,10/12/2010,Not Specified,0.1,19
88977,27/03/2012,Critical,0.1,11
88977,27/03/2012,Critical,0.05,7
90054,05/06/2013,High,0.01,14
88610,21/04/2010,High,0.06,1
90169,01/05/2012,High,0,9
90169,01/05/2012,High,0.09,13
89797,20/02/2011,Not Specified,0.1,1
88245,14/12/2011,Low,0.03,5
85932,29/07/2012,Critical,0.09,15
90701,03/12/2012,Low,0.03,17
89305,23/07/2011,Low,0,3
91283,26/11/2012,Not Specified,0.09,14
91495,11/09/2010,Critical,0,16
90261,26/09/2012,High,0.08,11
89738,17/08/2013,Low,0.07,5
89738,17/08/2013,Low,0.03,24
91356,03/02/2011,High,0.05,9
86731,06/08/2013,High,0.01,24
86335,02/03/2013,Low,0.05,4
86004,18/04/2011,Not Specified,0.1,3
91398,15/10/2010,Medium,0.08,12
88957,26/06/2013,Medium,0.03,3
87649,08/03/2012,Critical,0.01,5
87649,08/03/2012,Critical,0.09,1
91284,08/11/2013,Low,0.01,26
87787,09/05/2013,Medium,0,9
87787,09/05/2013,Medium,0.07,9
87155,01/06/2012,Medium,0.01,21
87155,01/06/2012,Medium,0.03,10
91355,30/11/2010,Low,0.04,18
91361,30/11/2013,Low,0.07,5
91355,30/11/2010,Low,0.06,3
89976,02/06/2012,Medium,0.06,11
89976,02/06/2012,Medium,0.07,9
90507,31/10/2012,Medium,0.05,3
89086,01/05/2011,Critical,0.03,11
90657,02/05/2013,Low,0.05,1
90657,02/05/2013,Low,0,15
88019,23/03/2012,Medium,0.01,10
90445,16/11/2012,Not Specified,0.07,36
90445,16/11/2012,Not Specified,0.01,3
88115,03/06/2011,Medium,0,7
88123,03/06/2013,Medium,0.08,12
89395,16/02/2011,Low,0,3
89922,03/09/2013,Low,0.08,3
89922,03/09/2013,Low,0.03,9
86610,26/05/2010,Critical,0.02,3
86610,26/05/2010,Critical,0.01,16
86226,17/06/2013,Critical,0.05,9
86222,17/06/2010,Critical,0.04,6
89605,26/02/2013,Critical,0.01,5
90304,12/02/2011,Critical,0.09,4
90304,12/02/2011,Critical,0.01,11
90317,23/05/2012,Medium,0.06,11
87137,28/05/2011,Medium,0.02,17
87143,28/05/2013,Medium,0.09,12
85829,29/07/2011,High,0.03,14
85829,29/07/2011,High,0.03,14
88078,21/01/2012,Medium,0.06,10
89370,15/10/2013,Critical,0.04,18
86568,20/07/2011,High,0.05,9
89536,05/01/2010,Critical,0.08,11
89549,05/01/2013,Critical,0.06,8
89549,05/01/2013,Critical,0.07,13
89549,05/01/2013,Critical,0.08,13
89536,05/01/2010,Critical,0.04,6
89627,31/01/2013,Medium,0.03,12
90652,20/04/2013,High,0.07,7
90649,20/04/2011,High,0.09,5
88964,28/10/2012,Not Specified,0.03,5
89660,12/10/2011,Low,0.04,10
89660,12/10/2011,Low,0,12
87597,10/01/2013,Medium,0.02,9
87588,10/01/2011,Medium,0.1,3
86798,24/09/2011,High,0.1,21
89899,25/05/2012,High,0.09,13
89899,25/05/2012,High,0.09,20
86658,19/06/2012,Critical,0.07,18
86658,19/06/2012,Critical,0.07,2
86485,28/12/2013,Not Specified,0.02,5
86485,28/12/2013,Not Specified,0.01,5
90957,20/10/2012,Low,0.05,1
90927,07/08/2010,High,0.1,6
90931,07/08/2013,High,0.06,11
90514,23/03/2010,Medium,0.09,6
90514,23/03/2010,Medium,0.07,11
88793,20/11/2013,Not Specified,0.1,1
88784,20/11/2010,Not Specified,0.03,29
88881,13/07/2010,Low,0.06,10
86368,24/03/2010,Medium,0.02,2
91050,23/07/2011,Low,0.04,4
89831,14/05/2012,Critical,0.09,9
87540,04/07/2012,Not Specified,0.09,13
87540,04/07/2012,Not Specified,0.06,3
86236,04/10/2011,Low,0.04,14
86236,04/10/2011,Low,0.06,15
86236,04/10/2011,Low,0.04,22
86246,04/10/2013,Low,0.09,13
88721,16/03/2010,High,0.08,5
88721,16/03/2010,High,0.04,4
86771,26/09/2011,High,0.02,23
86771,26/09/2011,High,0.08,20
91462,03/10/2013,Critical,0.1,19
91094,15/03/2012,High,0.07,10
87511,04/08/2010,Not Specified,0.01,20
86489,13/02/2010,Medium,0.1,12
88354,26/06/2013,Critical,0.03,4
86514,21/02/2010,Low,0.1,10
86518,21/02/2013,Low,0.09,3
88044,10/12/2012,Not Specified,0.01,3
90833,06/10/2010,Critical,0.01,14
90833,06/10/2010,Critical,0,5
